User Type,Previous Page Path,Landing Page,Pageviews,Time on Page
RV,/school-structure/pre-primary-school/,/parel/,1,4
NV,/school-structure/pre-primary-school/,/parel/,1,0
NV,/school-structure/pre-primary-school/,/parel/,1,121
RV,/school-structure/pre-primary-school/,/parel/contact-us/,1,50
RV,/school-structure/pre-primary-school/,/learning-at-jbcn/learning-beyond-the-classroom/,1,0
NV,/school-structure/pre-primary-school/,/parel/careers/,1,0
RV,/school-structure/pre-primary-school/,/parel/careers/,1,10
NV,/school-structure/pre-primary-school/,/,1,0
NV,/school-structure/pre-primary-school/,/borivali/admissions/ew-india-preschool-ranking/,1,0
RV,/school-structure/pre-primary-school/,/school-structure/pre-primary-school/,1,0
NV,/school-structure/pre-primary-school/,/parel/,1,41
NV,/school-structure/pre-primary-school/,/parel/,1,62
NV,/school-structure/pre-primary-school/,/school-structure/pre-primary-school/,1,30
RV,/school-structure/pre-primary-school/,/,1,0
NV,/school-structure/pre-primary-school/,/,1,0
RV,/school-structure/pre-primary-school/,/school-structure/pre-primary-school/,1,10
NV,/school-structure/pre-primary-school/,/parel/,1,121
NV,/school-structure/pre-primary-school/,/parel/learning/structure/pre-primary-school/,1,61
NV,/school-structure/pre-primary-school/,/school-structure/pre-primary-school/,1,13
NV,/school-structure/pre-primary-school/,/school-structure/pre-primary-school/,1,5
NV,/school-structure/pre-primary-school/,/parel/,1,1
NV,/school-structure/pre-primary-school/,/,1,13
NV,/school-structure/pre-primary-school/,/parel/,1,55
NV,/school-structure/pre-primary-school/,/school-structure/pre-primary-school/,1,42
RV,/school-structure/pre-primary-school/,/,1,2
NV,/school-structure/pre-primary-school/,/,1,1
RV,/school-structure/pre-primary-school/,/,1,8
NV,/school-structure/pre-primary-school/,/,1,15
RV,/school-structure/pre-primary-school/,/,1,78
RV,/school-structure/pre-primary-school/,/,1,26
NV,/school-structure/pre-primary-school/,/borivali/,3,16
NV,/school-structure/pre-primary-school/,/borivali/,1,1
NV,/school-structure/pre-primary-school/,/oshiwara/,1,0
RV,/school-structure/pre-primary-school/,/oshiwara/life-at-jbcn/nurturing-at-jbcn/,1,29
RV,/school-structure/pre-primary-school/,/parel/,1,3
NV,/school-structure/pre-primary-school/,/parel/admissions/,1,9
NV,/school-structure/pre-primary-school/,/,1,52
NV,/school-structure/pre-primary-school/,/parel/,1,25
NV,/school-structure/pre-primary-school/,/parel/admissions/,2,36
NV,/school-structure/pre-primary-school/,/parel/ibdp-programme/faculty/,1,9
NV,/school-structure/pre-primary-school/,/,1,61
NV,/school-structure/pre-primary-school/,/,1,21
RV,/school-structure/pre-primary-school/,/,1,96
NV,/school-structure/pre-primary-school/,/,1,14
RV,/school-structure/pre-primary-school/,/,1,18
NV,/school-structure/pre-primary-school/,/,1,24
RV,/school-structure/pre-primary-school/,/,1,39
NV,/school-structure/pre-primary-school/,/,1,10
NV,/school-structure/pre-primary-school/,/blog/how-to-become-an-ib-igcse-teacher-in-india/,1,8
NV,/school-structure/pre-primary-school/,/borivali/,1,25
NV,/school-structure/pre-primary-school/,/borivali/,2,68
NV,/school-structure/pre-primary-school/,/borivali/admissions/,1,12
NV,/school-structure/pre-primary-school/,/borivali/contact/,1,431
RV,/school-structure/pre-primary-school/,/jbcn-education/about-us/,1,0
RV,/school-structure/pre-primary-school/,/oshiwara/,1,20
RV,/school-structure/pre-primary-school/,/oshiwara/,1,26
NV,/school-structure/pre-primary-school/,/oshiwara/,1,12
NV,/school-structure/pre-primary-school/,/oshiwara/,1,8
NV,/school-structure/pre-primary-school/,/oshiwara/,1,0
NV,/school-structure/pre-primary-school/,/parel/,1,34
RV,/school-structure/pre-primary-school/,/parel/,1,0
RV,/school-structure/pre-primary-school/,/parel/,1,0
RV,/school-structure/pre-primary-school/,/parel/,1,0
NV,/school-structure/pre-primary-school/,/parel/,1,3
NV,/school-structure/pre-primary-school/,/parel/contact-us/,2,40
NV,/school-structure/pre-primary-school/,/parel/learning/structure/pre-primary-school/,1,19
NV,/school-structure/pre-primary-school/,/school-structure/pre-primary-school/,2,0
RV,/school-structure/pre-primary-school/,/school-structure/pre-primary-school/,1,0
RV,/school-structure/pre-primary-school/,/school-structure/pre-primary-school/,1,25
NV,/school-structure/pre-primary-school/,/borivali/contact/,1,16
NV,/school-structure/pre-primary-school/,/,1,15
NV,/school-structure/pre-primary-school/,/,1,52
RV,/school-structure/pre-primary-school/,/,1,12
NV,/school-structure/pre-primary-school/,/,1,31
RV,/school-structure/pre-primary-school/,/,1,22
NV,/school-structure/pre-primary-school/,/,1,0
NV,/school-structure/pre-primary-school/,/,1,20
NV,/school-structure/pre-primary-school/,/,1,21
RV,/school-structure/pre-primary-school/,/,1,123
NV,/school-structure/pre-primary-school/,/,1,19
NV,/school-structure/pre-primary-school/,/,1,13
NV,/school-structure/pre-primary-school/,/,1,14
NV,/school-structure/pre-primary-school/,/,1,33
NV,/school-structure/pre-primary-school/,/,1,42
NV,/school-structure/pre-primary-school/,/,1,29
NV,/school-structure/pre-primary-school/,/,1,8
RV,/school-structure/pre-primary-school/,/,1,10
NV,/school-structure/pre-primary-school/,/,1,24
NV,/school-structure/pre-primary-school/,/,1,28
NV,/school-structure/pre-primary-school/,/,1,3
NV,/school-structure/pre-primary-school/,/borivali/,1,12
NV,/school-structure/pre-primary-school/,/borivali/,1,44
NV,/school-structure/pre-primary-school/,/borivali/,1,18
NV,/school-structure/pre-primary-school/,/borivali/,1,5
NV,/school-structure/pre-primary-school/,/borivali/admissions/,1,3
RV,/school-structure/pre-primary-school/,/borivali/admissions/borivali-careers/,1,1543
NV,/school-structure/pre-primary-school/,/contact-us/,1,44
NV,/school-structure/pre-primary-school/,/oshiwara/,1,0
RV,/school-structure/pre-primary-school/,/oshiwara/,1,16
NV,/school-structure/pre-primary-school/,/parel/,1,108
RV,/school-structure/pre-primary-school/,/parel/,1,34
RV,/school-structure/pre-primary-school/,/parel/,1,71
NV,/school-structure/pre-primary-school/,/parel/,1,14
NV,/school-structure/pre-primary-school/,/parel/,1,78
NV,/school-structure/pre-primary-school/,/parel/,1,11
RV,/school-structure/pre-primary-school/,/parel/,1,0
NV,/school-structure/pre-primary-school/,/parel/admissions/,1,47
NV,/school-structure/pre-primary-school/,/parel/admissions/,1,96
NV,/school-structure/pre-primary-school/,/parel/parel-school-results/,1,13
RV,/school-structure/pre-primary-school/,/school-structure/pre-primary-school/,1,10
RV,/school-structure/pre-primary-school/,/school-structure/pre-primary-school/,1,23
NV,/school-structure/pre-primary-school/,/,1,12
NV,/school-structure/pre-primary-school/,/,1,23
NV,/school-structure/pre-primary-school/,/,1,41
NV,/school-structure/pre-primary-school/,/,1,19
RV,/school-structure/pre-primary-school/,/,1,5
NV,/school-structure/pre-primary-school/,/blog/choose-a-good-school-for-your-child/,1,14
RV,/school-structure/pre-primary-school/,/career/,1,11
RV,/school-structure/pre-primary-school/,/oshiwara/admissions/,1,22
NV,/school-structure/pre-primary-school/,/oshiwara/learning/structure/primary-school/,1,190
NV,/school-structure/pre-primary-school/,/parel/,1,0
NV,/school-structure/pre-primary-school/pre-primary timing,/borivali/contact/,1,49
NV,/school-structure/primary-school/,/,1,0
NV,/school-structure/primary-school/,/,1,33
NV,/school-structure/primary-school/,/,1,54
NV,/school-structure/primary-school/,/,1,0
NV,/school-structure/primary-school/,/,1,4
NV,/school-structure/primary-school/,/,1,8
NV,/school-structure/primary-school/,/,1,184
NV,/school-structure/primary-school/,/,1,0
RV,/school-structure/primary-school/,/,1,0
NV,/school-structure/primary-school/,/,1,0
NV,/school-structure/primary-school/,/,1,41
NV,/school-structure/primary-school/,/columbia-business-school/campaign-student/,1,1
NV,/school-structure/primary-school/,/oshiwara/,1,0
NV,/school-structure/primary-school/,/parel/,1,11
RV,/school-structure/primary-school/,/parel/,1,12
RV,/school-structure/primary-school/,/school-structure/primary-school/,1,13
NV,/school-structure/primary-school/,/,1,0
NV,/school-structure/primary-school/,/,1,97
RV,/school-structure/primary-school/,/,1,5
NV,/school-structure/primary-school/,/borivali/,1,25
NV,/school-structure/primary-school/,/oshiwara/,1,27
RV,/school-structure/primary-school/,/parel/,1,16
RV,/school-structure/primary-school/,/school-structure/primary-school/,1,10
NV,/school-structure/primary-school/,/wybq/,1,0
NV,/school-structure/primary-school/,/blog/benefits-of-yoga-in-schools/,1,0
RV,/school-structure/primary-school/,/blog/how-to-become-an-ib-igcse-teacher-in-india/,1,60
NV,/school-structure/primary-school/,/blog/importance-of-holiday-homework/,1,1
NV,/school-structure/primary-school/,/,1,43
NV,/school-structure/primary-school/,/,1,57
RV,/school-structure/primary-school/,/,1,9
RV,/school-structure/primary-school/,/,1,0
NV,/school-structure/primary-school/,/,1,1
NV,/school-structure/primary-school/,/,1,0
NV,/school-structure/primary-school/,/,1,0
NV,/school-structure/primary-school/,/,1,8
NV,/school-structure/primary-school/,/,1,4
NV,/school-structure/primary-school/,/,1,26
NV,/school-structure/primary-school/,/,1,4
NV,/school-structure/primary-school/,/borivali/,1,0
NV,/school-structure/primary-school/,/borivali/,1,13
NV,/school-structure/primary-school/,/borivali/,1,0
RV,/school-structure/primary-school/,/borivali/,1,100
RV,/school-structure/primary-school/,/borivali/,1,0
NV,/school-structure/primary-school/,/borivali/,1,15
NV,/school-structure/primary-school/,/borivali/,1,29
NV,/school-structure/primary-school/,/borivali/,1,6
RV,/school-structure/primary-school/,/borivali/,1,94
RV,/school-structure/primary-school/,/oshiwara/,1,11
RV,/school-structure/primary-school/,/parel/,1,18
RV,/school-structure/primary-school/,/school-structure/pre-primary-school/,1,24
RV,/school-structure/primary-school/,/,2,19
NV,/school-structure/primary-school/,/,1,0
NV,/school-structure/primary-school/,/,1,32
NV,/school-structure/primary-school/,/,1,315
NV,/school-structure/primary-school/,/borivali/,1,21
NV,/school-structure/primary-school/,/borivali/,1,5
RV,/school-structure/primary-school/,/borivali/,1,2
NV,/school-structure/primary-school/,/borivali/,1,3
RV,/school-structure/primary-school/,/borivali/,1,1
RV,/school-structure/primary-school/,/borivali/admissions/,1,0
NV,/school-structure/primary-school/,/borivali/admissions/,1,17
NV,/school-structure/primary-school/,/parel/,1,0
NV,/school-structure/primary-school/,/school-structure/primary-school/,1,138
NV,/school-structure/primary-school/,/school-structure/primary-school/,1,5
RV,/school-structure/primary-school/,/borivali/,1,69
NV,/school-structure/primary-school/,/borivali/,1,55
NV,/school-structure/primary-school/,/borivali/,1,65
NV,/school-structure/primary-school/,/jbcn-education/about-us/,1,40
NV,/school-structure/primary-school/,/parel/admissions/,1,0
RV,/school-structure/primary-school/,/,1,0
RV,/school-structure/primary-school/,/borivali/learning/structure/,1,54
NV,/school-structure/primary-school/,/,1,26
RV,/school-structure/primary-school/,/borivali/admissions/borivali-careers/,1,0
RV,/school-structure/primary-school/,/,1,10
NV,/school-structure/primary-school/,/,1,2
NV,/school-structure/primary-school/,/borivali/,1,30
RV,/school-structure/primary-school/,/borivali/,1,20
NV,/school-structure/primary-school/,/borivali/gallery/,1,0
RV,/school-structure/primary-school/,/pre-primary-faq/,1,28
RV,/school-structure/primary-school/,/borivali/gallery/swimming-borivali/,1,0
RV,/school-structure/primary-school/,/pre-primary-faq/,1,34
NV,/school-structure/primary-school/,/jbcn-education/about-us/,1,0
RV,/school-structure/primary-school/,/,1,144
NV,/school-structure/primary-school/,/parel/parel-school-results/,1,0
NV,/school-structure/primary-school/,/,1,0
RV,/school-structure/primary-school/,/,1,0
RV,/school-structure/primary-school/,/,1,3
NV,/school-structure/primary-school/,/borivali/,1,0
NV,/school-structure/primary-school/,/borivali/,1,26
NV,/school-structure/primary-school/,/borivali/,1,4
NV,/school-structure/primary-school/,/borivali/gallery/,1,17
RV,/school-structure/primary-school/,/career/,1,0
RV,/school-structure/primary-school/,/career/,1,15
NV,/school-structure/primary-school/,/oshiwara/,1,0
RV,/school-structure/primary-school/,/oshiwara/careers/,2,6
NV,/school-structure/primary-school/,/parel/,1,154
RV,/school-structure/primary-school/,/learning-at-jbcn/educreative-attributes/,1,0
NV,/school-structure/primary-school/,/,1,33
RV,/school-structure/primary-school/,/,1,0
RV,/school-structure/primary-school/,/,1,183
RV,/school-structure/primary-school/,/oshiwara/,1,71
NV,/school-structure/primary-school/,/oshiwara/,1,0
NV,/school-structure/primary-school/,/parel/,1,31
NV,/school-structure/primary-school/,/parel/admissions/,1,0
NV,/school-structure/primary-school/,/borivali/,1,14
NV,/school-structure/primary-school/,/,1,10
RV,/school-structure/primary-school/,/,1,1
NV,/school-structure/primary-school/,/,1,36
NV,/school-structure/primary-school/,/career/,1,18
RV,/school-structure/primary-school/,/jbcn-education/about-us/,1,3
RV,/school-structure/primary-school/,/parel/,2,28
NV,/school-structure/primary-school/,/parel/admissions/,1,74
NV,/school-structure/primary-school/,/blog/social-media-in-education/,1,25
RV,/school-structure/primary-school/,/learning-at-jbcn/faculty/,1,73
NV,/school-structure/primary-school/,/oshiwara/careers/,1,20
NV,/school-structure/primary-school/,/parel/,1,54
NV,/school-structure/primary-school/,/,1,21
NV,/school-structure/primary-school/,/,1,31
NV,/school-structure/primary-school/,/,1,17
NV,/school-structure/primary-school/,/,1,19
NV,/school-structure/primary-school/,/,1,14
NV,/school-structure/primary-school/,/,1,0
NV,/school-structure/primary-school/,/oshiwara/contact/,1,4
NV,/school-structure/primary-school/,/parel/,1,23
NV,/school-structure/primary-school/,/parel/,1,21
RV,/school-structure/primary-school/,/school-structure/primary-school/,1,14
NV,/school-structure/primary-school/,/,1,46
RV,/school-structure/primary-school/,/,1,16
NV,/school-structure/primary-school/,/,1,21
NV,/school-structure/primary-school/,/oshiwara/,1,5
NV,/school-structure/primary-school/,/parel/admissions/,1,18
NV,/school-structure/primary-school/,/parel/ibdp-programme/,1,1
RV,/school-structure/primary-school/,/language-development-mindfulness/,1,0
NV,/school-structure/primary-school/,/,1,21
NV,/school-structure/primary-school/,/,1,27
NV,/school-structure/primary-school/,/,1,17
NV,/school-structure/primary-school/,/,1,27
RV,/school-structure/primary-school/,/,1,38
NV,/school-structure/primary-school/,/,1,0
RV,/school-structure/primary-school/,/,1,26
NV,/school-structure/primary-school/,/,1,0
NV,/school-structure/primary-school/,/borivali/,1,12
RV,/school-structure/primary-school/,/borivali/admissions/,1,20
RV,/school-structure/primary-school/,/oshiwara/,1,28
NV,/school-structure/primary-school/,/oshiwara/ibdp-programme/admissions/,1,14
NV,/school-structure/primary-school/,/parel/,1,1299
NV,/school-structure/primary-school/,/parel/,1,4
NV,/school-structure/primary-school/,/parel/,1,19
NV,/school-structure/primary-school/,/parel/,1,16
NV,/school-structure/primary-school/,/parel/learning/faculty/,1,0
NV,/school-structure/primary-school/,/,1,17
RV,/school-structure/primary-school/,/,1,16
NV,/school-structure/primary-school/,/,1,0
NV,/school-structure/primary-school/,/,1,49
NV,/school-structure/primary-school/,/blog/importance-of-holiday-homework/,1,262
